ID	Age	Year	Birth	Island
Br397L	8	2005	NO	Chirpoev
Br397L	9	2006	YES	Chirpoev
Br397L	5	2002	YES	Chirpoev
Br397L	8	2005	NO	Chirpoev
Br397L	6	2003	YES	Chirpoev
Br397L	5	2002	YES	Chirpoev
Br397L	5	2002	YES	Chirpoev
Br397L	5	2002	YES	Chirpoev
Br397L	6	2003	YES	Chirpoev
Br397L	6	2003	YES	Chirpoev
Br397L	7	2004	YES	Chirpoev
Br397L	7	2004	YES	Chirpoev
Br397L	7	2004	YES	Chirpoev
Br397L	7	2004	YES	Chirpoev
Br397L	7	2004	YES	Chirpoev
Br397L	5	2002	YES	Chirpoev
Br397L	6	2003	YES	Chirpoev
Br421L	4	2002	NO	Chirpoev
Br423L	4	2002	NO	Chirpoev
Br427L	4	2002	NO	Chirpoev
Br427L	5	2003	NO	Chirpoev
Br433L	6	2004	NO	Chirpoev
Br433L	7	2005	YES	Chirpoev
Br441L	4	2002	NO	Chirpoev
Br441L	4	2002	NO	Chirpoev
Br441L	5	2003	YES	Chirpoev
Br441L	5	2003	YES	Chirpoev
Br441L	8	2006	NO	Chirpoev
Br441L	8	2006	NO	Chirpoev
Br441L	9	2007	YES	Chirpoev
Br441L	9	2007	YES	Chirpoev
Br444L	4	2002	NO	Chirpoev
Br446L	5	2003	NO	Chirpoev
Br446L	9	2007	NO	Chirpoev
Br446L	8	2006	NO	Chirpoev
Br446L	6	2004	NO	Chirpoev
Br446L	4	2002	NO	Chirpoev
Br446L	7	2005	NO	Chirpoev
Br467L	8	2006	NO	Chirpoev
Br467L	9	2007	YES	Chirpoev
Br467L	9	2007	YES	Chirpoev
Br467L	8	2006	NO	Chirpoev
Br467L	8	2006	NO	Chirpoev
Br467L	7	2005	YES	Chirpoev
Br467L	7	2005	YES	Chirpoev
Br467L	6	2004	YES	Chirpoev
Br467L	6	2004	YES	Chirpoev
Br467L	6	2004	YES	Chirpoev
Br467L	5	2003	NO	Chirpoev
Br467L	5	2003	NO	Chirpoev
Br467L	5	2003	NO	Chirpoev
Br467L	7	2005	YES	Chirpoev
Br467L	9	2007	YES	Chirpoev
Br468L	5	2003	NO	Chirpoev
Br468L	8	2006	YES	Chirpoev
Br468L	8	2006	YES	Chirpoev
Br468L	8	2006	YES	Chirpoev
Br468L	8	2006	YES	Chirpoev
Br468L	9	2007	YES	Chirpoev
Br468L	9	2007	YES	Chirpoev
Br468L	9	2007	YES	Chirpoev
Br468L	7	2005	YES	Chirpoev
Br468L	9	2007	YES	Chirpoev
Br468L	7	2005	YES	Chirpoev
Br468L	7	2005	YES	Chirpoev
Br468L	6	2004	YES	Chirpoev
Br468L	6	2004	YES	Chirpoev
Br468L	6	2004	YES	Chirpoev
Br468L	6	2004	YES	Chirpoev
Br468L	5	2003	NO	Chirpoev
Br468L	5	2003	NO	Chirpoev
Br468L	7	2005	YES	Chirpoev
Br468L	5	2003	NO	Chirpoev
Br475L	8	2006	YES	Chirpoev
Br475L	8	2006	YES	Chirpoev
Br475L	5	2003	YES	Chirpoev
Br475L	5	2003	YES	Chirpoev
Br475L	4	2002	NO	Chirpoev
Br475L	4	2002	NO	Chirpoev
Br479L	5	2003	NO	Chirpoev
Br479L	8	2006	YES	Chirpoev
Br479L	7	2005	NO	Chirpoev
Br479L	7	2005	NO	Chirpoev
Br479L	8	2006	YES	Chirpoev
Br479L	5	2003	NO	Chirpoev
Br479L	6	2004	YES	Chirpoev
Br479L	6	2004	YES	Chirpoev
Br481L	6	2004	YES	Chirpoev
Br481L	6	2004	YES	Chirpoev
Br481L	5	2003	YES	Chirpoev
Br481L	5	2003	YES	Chirpoev
Br481L	4	2002	NO	Chirpoev
Br481L	4	2002	NO	Chirpoev
Br483L	9	2007	YES	Chirpoev
Br483L	9	2007	YES	Chirpoev
Br483L	9	2007	YES	Chirpoev
Br483L	9	2007	YES	Chirpoev
Br483L	8	2006	YES	Chirpoev
Br483L	8	2006	YES	Chirpoev
Br483L	8	2006	YES	Chirpoev
Br483L	8	2006	YES	Chirpoev
Br483L	7	2005	YES	Chirpoev
Br483L	7	2005	YES	Chirpoev
Br483L	4	2002	NO	Chirpoev
Br483L	7	2005	YES	Chirpoev
Br483L	4	2002	NO	Chirpoev
Br483L	4	2002	NO	Chirpoev
Br483L	4	2002	NO	Chirpoev
Br483L	5	2003	YES	Chirpoev
Br483L	5	2003	YES	Chirpoev
Br483L	5	2003	YES	Chirpoev
Br483L	5	2003	YES	Chirpoev
Br483L	7	2005	YES	Chirpoev
Br484L	4	2002	NO	Chirpoev
Br494L	4	2002	NO	Chirpoev
Br494L	7	2005	NO	Chirpoev
Br494L	5	2003	NO	Chirpoev
Br494L	6	2004	NO	Chirpoev
Br506L	8	2007	YES	Chirpoev
Br506L	6	2005	NO	Chirpoev
Br506L	6	2005	NO	Chirpoev
Br506L	7	2006	NO	Chirpoev
Br506L	7	2006	NO	Chirpoev
Br506L	7	2006	NO	Chirpoev
Br506L	8	2007	YES	Chirpoev
Br506L	8	2007	YES	Chirpoev
Br506L	8	2007	YES	Chirpoev
Br506L	4	2003	YES	Chirpoev
Br506L	6	2005	NO	Chirpoev
Br506L	7	2006	NO	Chirpoev
Br506L	5	2004	NO	Chirpoev
Br506L	5	2004	NO	Chirpoev
Br506L	5	2004	NO	Chirpoev
Br506L	4	2003	YES	Chirpoev
Br506L	4	2003	YES	Chirpoev
Br506L	4	2003	YES	Chirpoev
Br506L	6	2005	NO	Chirpoev
Br506L	5	2004	NO	Chirpoev
Br508L	4	2003	NO	Chirpoev
Br509L	5	2004	YES	Chirpoev
Br509L	8	2007	NO	Chirpoev
Br509L	8	2007	NO	Chirpoev
Br509L	7	2006	YES	Chirpoev
Br509L	7	2006	YES	Chirpoev
Br509L	7	2006	YES	Chirpoev
Br509L	6	2005	NO	Chirpoev
Br509L	8	2007	NO	Chirpoev
Br509L	6	2005	NO	Chirpoev
Br509L	5	2004	YES	Chirpoev
Br509L	5	2004	YES	Chirpoev
Br509L	4	2003	NO	Chirpoev
Br509L	4	2003	NO	Chirpoev
Br509L	4	2003	NO	Chirpoev
Br509L	6	2005	NO	Chirpoev
Br518L	5	2004	YES	Chirpoev
Br518L	8	2007	YES	Chirpoev
Br518L	8	2007	YES	Chirpoev
Br518L	8	2007	YES	Chirpoev
Br518L	6	2005	YES	Chirpoev
Br518L	6	2005	YES	Chirpoev
Br518L	6	2005	YES	Chirpoev
Br518L	4	2003	NO	Chirpoev
Br518L	5	2004	YES	Chirpoev
Br518L	4	2003	NO	Chirpoev
Br518L	4	2003	NO	Chirpoev
Br518L	5	2004	YES	Chirpoev
Br523L	6	2005	NO	Chirpoev
Br523L	8	2007	YES	Chirpoev
Br523L	8	2007	YES	Chirpoev
Br523L	7	2006	YES	Chirpoev
Br523L	8	2007	YES	Chirpoev
Br523L	7	2006	YES	Chirpoev
Br523L	6	2005	NO	Chirpoev
Br523L	5	2004	YES	Chirpoev
Br523L	5	2004	YES	Chirpoev
Br523L	5	2004	YES	Chirpoev
Br523L	7	2006	YES	Chirpoev
Br523L	6	2005	NO	Chirpoev
Br524L	8	2007	YES	Chirpoev
Br524L	6	2005	YES	Chirpoev
Br524L	7	2006	YES	Chirpoev
Br524L	7	2006	YES	Chirpoev
Br524L	7	2006	YES	Chirpoev
Br524L	8	2007	YES	Chirpoev
Br524L	5	2004	YES	Chirpoev
Br524L	8	2007	YES	Chirpoev
Br524L	8	2007	YES	Chirpoev
Br524L	7	2006	YES	Chirpoev
Br524L	6	2005	YES	Chirpoev
Br524L	6	2005	YES	Chirpoev
Br524L	5	2004	YES	Chirpoev
Br524L	5	2004	YES	Chirpoev
Br524L	5	2004	YES	Chirpoev
Br524L	4	2003	NO	Chirpoev
Br524L	4	2003	NO	Chirpoev
Br524L	4	2003	NO	Chirpoev
Br524L	4	2003	NO	Chirpoev
Br524L	6	2005	YES	Chirpoev
Br527L	4	2003	NO	Chirpoev
Br535L	8	2007	YES	Chirpoev
Br535L	4	2003	NO	Chirpoev
Br535L	4	2003	NO	Chirpoev
Br535L	4	2003	NO	Chirpoev
Br535L	5	2004	YES	Chirpoev
Br535L	5	2004	YES	Chirpoev
Br535L	5	2004	YES	Chirpoev
Br535L	7	2006	YES	Chirpoev
Br535L	7	2006	YES	Chirpoev
Br535L	7	2006	YES	Chirpoev
Br535L	8	2007	YES	Chirpoev
Br535L	8	2007	YES	Chirpoev
Br552L	6	2005	YES	Chirpoev
Br561L	6	2005	YES	Chirpoev
Br561L	8	2007	NO	Chirpoev
Br561L	8	2007	NO	Chirpoev
Br561L	8	2007	NO	Chirpoev
Br561L	7	2006	NO	Chirpoev
Br561L	7	2006	NO	Chirpoev
Br561L	6	2005	YES	Chirpoev
Br561L	6	2005	YES	Chirpoev
Br561L	4	2003	YES	Chirpoev
Br561L	4	2003	YES	Chirpoev
Br561L	4	2003	YES	Chirpoev
Br561L	7	2006	NO	Chirpoev
Br566L	4	2003	NO	Chirpoev
Br566L	7	2006	YES	Chirpoev
Br566L	7	2006	YES	Chirpoev
Br566L	6	2005	YES	Chirpoev
Br566L	6	2005	YES	Chirpoev
Br566L	5	2004	NO	Chirpoev
Br566L	4	2003	NO	Chirpoev
Br566L	5	2004	NO	Chirpoev
Br573L	4	2003	NO	Chirpoev
Br573L	8	2007	YES	Chirpoev
Br573L	8	2007	YES	Chirpoev
Br573L	8	2007	YES	Chirpoev
Br573L	7	2006	YES	Chirpoev
Br573L	7	2006	YES	Chirpoev
Br573L	7	2006	YES	Chirpoev
Br573L	5	2004	YES	Chirpoev
Br573L	5	2004	YES	Chirpoev
Br573L	4	2003	NO	Chirpoev
Br573L	4	2003	NO	Chirpoev
Br573L	5	2004	YES	Chirpoev
Br576L	8	2007	YES	Chirpoev
Br576L	6	2005	YES	Chirpoev
Br576L	6	2005	YES	Chirpoev
Br576L	7	2006	YES	Chirpoev
Br576L	7	2006	YES	Chirpoev
Br576L	7	2006	YES	Chirpoev
Br576L	8	2007	YES	Chirpoev
Br576L	6	2005	YES	Chirpoev
Br576L	8	2007	YES	Chirpoev
Br576L	7	2006	YES	Chirpoev
Br576L	8	2007	YES	Chirpoev
Br576L	8	2007	YES	Chirpoev
Br576L	4	2003	YES	Chirpoev
Br576L	7	2006	YES	Chirpoev
Br576L	6	2005	YES	Chirpoev
Br576L	4	2003	YES	Chirpoev
Br576L	4	2003	YES	Chirpoev
Br576L	4	2003	YES	Chirpoev
Br576L	5	2004	YES	Chirpoev
Br576L	5	2004	YES	Chirpoev
Br576L	5	2004	YES	Chirpoev
Br576L	5	2004	YES	Chirpoev
Br576L	5	2004	YES	Chirpoev
Br576L	6	2005	YES	Chirpoev
Br576L	4	2003	YES	Chirpoev
Br577L	5	2004	YES	Chirpoev
Br599L	6	2005	NO	Chirpoev
Br599L	7	2006	YES	Chirpoev
Br678L	4	2007	YES	Chirpoev
Br696L	4	2007	NO	Chirpoev
Br703L	4	2007	NO	Chirpoev
Br715L	4	2007	YES	Chirpoev
Br724L	4	2007	YES	Chirpoev
Br732L	4	2007	NO	Chirpoev
Br775L	4	2007	NO	Chirpoev
C207L	4	2007	NO	Chirpoev
C229L	4	2007	NO	Chirpoev
C250L	4	2007	NO	Chirpoev
C266L	4	2007	NO	Lovushki
C284L	4	2007	NO	Chirpoev
C292L	4	2007	NO	Raykoke
C305L	4	2002	NO	Chirpoev
C311L	5	2003	NO	Chirpoev
C312L	5	2003	NO	Raykoke
C312L	8	2006	NO	Chirpoev
C312L	7	2005	NO	Chirpoev
C339L	4	2002	NO	Raykoke
C343L	4	2002	NO	Chirpoev
C352L	4	2002	NO	Lovushki
C352L	4	2002	NO	Raykoke
C363L	5	2003	NO	Chirpoev
C363L	6	2004	NO	Chirpoev
C388L	5	2003	NO	Chirpoev
C388L	6	2004	NO	Chirpoev
C388L	7	2005	NO	Chirpoev
C388L	8	2006	NO	Chirpoev
C390L	8	2006	NO	Chirpoev
C390L	4	2002	NO	Chirpoev
C391L	5	2003	NO	Chirpoev
C391L	4	2002	NO	Chirpoev
C399L	4	2002	NO	Raykoke
C402L	5	2004	NO	Chirpoev
C402L	6	2005	NO	Chirpoev
C402L	7	2006	NO	Chirpoev
C405L	5	2004	NO	Chirpoev
C405L	5	2004	YES	Raykoke
C405L	8	2007	NO	Chirpoev
C405L	7	2006	NO	Chirpoev
C405L	6	2005	NO	Raykoke
C405L	4	2003	NO	Chirpoev
C421L	6	2005	NO	Raykoke
C421L	8	2007	YES	Raykoke
C421L	4	2003	NO	Raykoke
C423L	6	2005	NO	Chirpoev
C423L	7	2006	YES	Chirpoev
C430L	6	2005	YES	Lovushki
C430L	5	2004	NO	Chirpoev
C430L	5	2004	NO	Chirpoev
C430L	4	2003	NO	Chirpoev
C430L	4	2003	NO	Chirpoev
C430L	8	2007	YES	Lovushki
C430L	6	2005	YES	Lovushki
C430L	8	2007	YES	Lovushki
C432L	4	2003	NO	Chirpoev
C434L	4	2003	NO	Chirpoev
C446L	5	2004	NO	Chirpoev
C459L	5	2004	NO	Chirpoev
C459L	6	2005	NO	Chirpoev
C459L	7	2006	NO	Chirpoev
C459L	4	2003	NO	Chirpoev
C469L	5	2004	NO	Chirpoev
C469L	6	2005	NO	Chirpoev
C480L	4	2003	NO	Lovushki
C480L	4	2003	NO	Raykoke
Ir141L	7	2005	NO	Raykoke
Ir141L	7	2005	NO	Lovushki
Ir71L	8	2005	YES	Antsiferov
Ir71L	7	2004	YES	Antsiferov
Ir71L	7	2004	YES	Antsiferov
Ir71L	7	2004	YES	Antsiferov
Ir71L	8	2005	YES	Antsiferov
Ir71L	7	2004	YES	Antsiferov
Ir71L	8	2005	YES	Antsiferov
Ir71L	6	2003	YES	Antsiferov
Ir71L	10	2007	YES	Antsiferov
Ir71L	10	2007	YES	Antsiferov
Ir71L	10	2007	YES	Antsiferov
Ir71L	8	2005	YES	Antsiferov
Ir71L	6	2003	YES	Antsiferov
Ir71L	6	2003	YES	Antsiferov
Ir71L	5	2002	NO	Antsiferov
Ir71L	5	2002	NO	Antsiferov
Ir71L	5	2002	NO	Antsiferov
Ir71L	5	2002	NO	Antsiferov
Ir71L	10	2007	YES	Antsiferov
Ir71L	6	2003	YES	Antsiferov
Lr102L	8	2004	NO	Lovushki
Lr102L	6	2002	NO	Lovushki
Lr103L	8	2004	YES	Lovushki
Lr103L	7	2003	NO	Lovushki
Lr103L	7	2003	NO	Lovushki
Lr103L	7	2003	NO	Lovushki
Lr103L	8	2004	YES	Lovushki
Lr103L	8	2004	YES	Lovushki
Lr103L	8	2004	YES	Lovushki
Lr103L	9	2005	YES	Lovushki
Lr103L	9	2005	YES	Lovushki
Lr103L	7	2003	NO	Lovushki
Lr103L	9	2005	YES	Lovushki
Lr103L	11	2007	NO	Antsiferov
Lr103L	6	2002	YES	Lovushki
Lr103L	9	2005	YES	Lovushki
Lr103L	11	2007	NO	Antsiferov
Lr103L	11	2007	NO	Antsiferov
Lr103L	6	2002	YES	Lovushki
Lr103L	6	2002	YES	Lovushki
Lr103L	6	2002	YES	Lovushki
Lr103L	11	2007	NO	Antsiferov
Lr106L	6	2002	NO	Raykoke
Lr106L	5	2001	NO	Antsiferov
Lr106L	11	2007	NO	Lovushki
Lr110L	11	2007	YES	Lovushki
Lr110L	9	2005	YES	Lovushki
Lr110L	9	2005	YES	Lovushki
Lr110L	9	2005	YES	Lovushki
Lr110L	9	2005	YES	Lovushki
Lr110L	10	2006	NO	Lovushki
Lr110L	10	2006	NO	Lovushki
Lr110L	10	2006	NO	Lovushki
Lr110L	11	2007	YES	Lovushki
Lr110L	11	2007	YES	Lovushki
Lr110L	11	2007	YES	Lovushki
Lr110L	10	2006	NO	Lovushki
Lr110L	9	2005	YES	Lovushki
Lr110L	10	2006	NO	Lovushki
Lr110L	7	2003	NO	Antsiferov
Lr110L	8	2004	YES	Lovushki
Lr110L	11	2007	YES	Lovushki
Lr110L	7	2003	NO	Antsiferov
Lr110L	7	2003	NO	Antsiferov
Lr110L	7	2003	NO	Antsiferov
Lr110L	7	2003	NO	Antsiferov
Lr110L	6	2002	YES	Lovushki
Lr110L	6	2002	YES	Lovushki
Lr110L	6	2002	YES	Lovushki
Lr110L	6	2002	YES	Lovushki
Lr110L	8	2004	YES	Lovushki
Lr110L	8	2004	YES	Lovushki
Lr110L	8	2004	YES	Lovushki
Lr110L	8	2004	YES	Lovushki
Lr110L	6	2002	YES	Lovushki
Lr120L	6	2002	YES	Lovushki
Lr120L	6	2002	NO	Raykoke
Lr120L	6	2002	NO	Raykoke
Lr120L	6	2002	YES	Lovushki
Lr120L	7	2003	NO	Lovushki
Lr120L	7	2003	NO	Lovushki
Lr122L	9	2005	YES	Lovushki
Lr122L	10	2006	YES	Lovushki
Lr122L	10	2006	YES	Lovushki
Lr122L	10	2006	YES	Lovushki
Lr122L	10	2006	YES	Lovushki
Lr122L	9	2005	YES	Lovushki
Lr122L	9	2005	YES	Lovushki
Lr122L	11	2007	YES	Lovushki
Lr122L	9	2005	YES	Lovushki
Lr122L	9	2005	YES	Lovushki
Lr122L	8	2004	YES	Lovushki
Lr122L	8	2004	YES	Lovushki
Lr122L	9	2005	YES	Lovushki
Lr122L	10	2006	YES	Lovushki
Lr122L	11	2007	YES	Lovushki
Lr122L	11	2007	YES	Lovushki
Lr122L	11	2007	YES	Lovushki
Lr122L	11	2007	YES	Lovushki
Lr122L	8	2004	YES	Lovushki
Lr122L	10	2006	YES	Lovushki
Lr122L	7	2003	NO	Antsiferov
Lr122L	8	2004	YES	Lovushki
Lr122L	11	2007	YES	Lovushki
Lr122L	7	2003	NO	Antsiferov
Lr122L	7	2003	NO	Antsiferov
Lr122L	7	2003	NO	Antsiferov
Lr122L	7	2003	NO	Antsiferov
Lr122L	8	2004	NO	Antsiferov
Lr122L	8	2004	NO	Antsiferov
Lr122L	8	2004	NO	Antsiferov
Lr122L	8	2004	NO	Antsiferov
Lr122L	8	2004	NO	Antsiferov
Lr122L	7	2003	NO	Antsiferov
Lr122L	8	2004	NO	Antsiferov
Lr122L	7	2003	YES	Lovushki
Lr122L	6	2002	YES	Lovushki
Lr122L	7	2003	YES	Lovushki
Lr122L	7	2003	YES	Lovushki
Lr122L	8	2004	YES	Lovushki
Lr122L	7	2003	YES	Lovushki
Lr122L	7	2003	YES	Lovushki
Lr122L	6	2002	YES	Lovushki
Lr122L	6	2002	YES	Lovushki
Lr122L	8	2004	YES	Lovushki
Lr122L	6	2002	YES	Lovushki
Lr122L	6	2002	YES	Lovushki
Lr122L	6	2002	YES	Lovushki
Lr122L	7	2003	YES	Lovushki
Lr123L	6	2002	NO	Chirpoev
Lr123L	11	2007	NO	Chirpoev
Lr123L	10	2006	NO	Chirpoev
Lr123L	7	2003	NO	Chirpoev
Lr125L	10	2006	YES	Lovushki
Lr125L	8	2004	NO	Raykoke
Lr125L	10	2006	YES	Lovushki
Lr125L	10	2006	YES	Lovushki
Lr125L	11	2007	YES	Lovushki
Lr125L	11	2007	YES	Lovushki
Lr125L	11	2007	YES	Lovushki
Lr125L	11	2007	YES	Lovushki
Lr125L	10	2006	YES	Lovushki
Lr125L	11	2007	YES	Lovushki
Lr125L	10	2006	YES	Lovushki
Lr125L	6	2002	NO	Raykoke
Lr125L	6	2002	NO	Raykoke
Lr125L	6	2002	NO	Raykoke
Lr125L	6	2002	NO	Raykoke
Lr125L	6	2002	NO	Raykoke
Lr125L	8	2004	NO	Raykoke
Lr125L	8	2004	NO	Raykoke
Lr125L	8	2004	NO	Raykoke
Lr125L	10	2006	YES	Lovushki
Lr125L	11	2007	YES	Lovushki
Lr125L	8	2004	NO	Raykoke
Lr125L	8	2004	NO	Raykoke
Lr125L	6	2002	YES	Lovushki
Lr125L	6	2002	NO	Raykoke
Lr125L	9	2005	YES	Lovushki
Lr125L	6	2002	YES	Lovushki
Lr125L	6	2002	YES	Lovushki
Lr125L	6	2002	YES	Lovushki
Lr125L	6	2002	YES	Lovushki
Lr125L	7	2003	YES	Lovushki
Lr125L	7	2003	YES	Lovushki
Lr125L	7	2003	YES	Lovushki
Lr125L	7	2003	YES	Lovushki
Lr125L	7	2003	YES	Lovushki
Lr125L	9	2005	YES	Lovushki
Lr125L	6	2002	YES	Lovushki
Lr125L	7	2003	YES	Lovushki
Lr125L	9	2005	YES	Lovushki
Lr125L	9	2005	YES	Lovushki
Lr125L	9	2005	YES	Lovushki
Lr125L	9	2005	YES	Lovushki
Lr125L	8	2004	YES	Lovushki
Lr125L	8	2004	YES	Lovushki
Lr125L	8	2004	YES	Lovushki
Lr125L	8	2004	YES	Lovushki
Lr125L	8	2004	YES	Lovushki
Lr125L	8	2004	YES	Lovushki
Lr130L	11	2007	YES	Lovushki
Lr130L	10	2006	YES	Lovushki
Lr130L	9	2005	YES	Lovushki
Lr130L	9	2005	YES	Lovushki
Lr130L	9	2005	YES	Lovushki
Lr130L	10	2006	YES	Lovushki
Lr130L	10	2006	YES	Lovushki
Lr130L	9	2005	YES	Lovushki
Lr130L	10	2006	YES	Lovushki
Lr130L	10	2006	YES	Lovushki
Lr130L	10	2006	YES	Lovushki
Lr130L	11	2007	YES	Lovushki
Lr130L	11	2007	YES	Lovushki
Lr130L	11	2007	YES	Lovushki
Lr130L	11	2007	YES	Lovushki
Lr130L	9	2005	YES	Lovushki
Lr130L	8	2004	YES	Lovushki
Lr130L	11	2007	YES	Lovushki
Lr130L	7	2003	NO	Lovushki
Lr130L	9	2005	YES	Lovushki
Lr130L	6	2002	YES	Lovushki
Lr130L	6	2002	YES	Lovushki
Lr130L	6	2002	YES	Lovushki
Lr130L	6	2002	YES	Lovushki
Lr130L	6	2002	YES	Lovushki
Lr130L	8	2004	YES	Lovushki
Lr130L	7	2003	NO	Lovushki
Lr130L	7	2003	NO	Lovushki
Lr130L	7	2003	NO	Lovushki
Lr130L	7	2003	NO	Lovushki
Lr130L	7	2003	NO	Lovushki
Lr130L	8	2004	YES	Lovushki
Lr130L	8	2004	YES	Lovushki
Lr130L	8	2004	YES	Lovushki
Lr130L	8	2004	YES	Lovushki
Lr130L	6	2002	YES	Lovushki
Lr134L	7	2003	NO	Raykoke
Lr134L	8	2004	NO	Raykoke
Lr139L	11	2007	YES	Antsiferov
Lr139L	9	2005	YES	Antsiferov
Lr139L	9	2005	YES	Antsiferov
Lr139L	9	2005	YES	Antsiferov
Lr139L	10	2006	YES	Antsiferov
Lr139L	10	2006	YES	Antsiferov
Lr139L	10	2006	YES	Antsiferov
Lr139L	9	2005	YES	Antsiferov
Lr139L	10	2006	YES	Antsiferov
Lr139L	11	2007	YES	Antsiferov
Lr139L	6	2002	YES	Antsiferov
Lr139L	11	2007	YES	Antsiferov
Lr139L	11	2007	YES	Antsiferov
Lr139L	11	2007	YES	Antsiferov
Lr139L	10	2006	YES	Antsiferov
Lr139L	7	2003	NO	Antsiferov
Lr139L	7	2003	NO	Antsiferov
Lr139L	6	2002	YES	Antsiferov
Lr139L	6	2002	YES	Antsiferov
Lr139L	6	2002	YES	Antsiferov
Lr139L	6	2002	YES	Antsiferov
Lr139L	7	2003	NO	Antsiferov
Lr139L	9	2005	YES	Antsiferov
Lr139L	7	2003	NO	Antsiferov
Lr139L	8	2004	YES	Antsiferov
Lr139L	8	2004	YES	Antsiferov
Lr139L	8	2004	YES	Antsiferov
Lr139L	8	2004	YES	Antsiferov
Lr139L	8	2004	YES	Antsiferov
Lr139L	7	2003	NO	Antsiferov
Lr140L	8	2004	NO	Lovushki
Lr141L	10	2006	YES	Lovushki
Lr141L	11	2007	YES	Lovushki
Lr141L	9	2005	YES	Lovushki
Lr141L	9	2005	YES	Lovushki
Lr141L	9	2005	YES	Lovushki
Lr141L	10	2006	YES	Lovushki
Lr141L	10	2006	YES	Lovushki
Lr141L	11	2007	YES	Lovushki
Lr141L	10	2006	YES	Lovushki
Lr141L	9	2005	YES	Lovushki
Lr141L	10	2006	YES	Lovushki
Lr141L	11	2007	YES	Lovushki
Lr141L	11	2007	YES	Lovushki
Lr141L	11	2007	YES	Lovushki
Lr141L	11	2007	YES	Lovushki
Lr141L	9	2005	YES	Lovushki
Lr141L	10	2006	YES	Lovushki
Lr141L	6	2002	YES	Lovushki
Lr141L	9	2005	YES	Lovushki
Lr141L	8	2004	YES	Lovushki
Lr141L	6	2002	YES	Lovushki
Lr141L	6	2002	YES	Lovushki
Lr141L	6	2002	YES	Lovushki
Lr141L	6	2002	YES	Lovushki
Lr141L	7	2003	YES	Lovushki
Lr141L	7	2003	YES	Lovushki
Lr141L	7	2003	YES	Lovushki
Lr141L	8	2004	YES	Lovushki
Lr141L	7	2003	YES	Lovushki
Lr141L	7	2003	YES	Lovushki
Lr141L	8	2004	YES	Lovushki
Lr141L	8	2004	YES	Lovushki
Lr141L	8	2004	YES	Lovushki
Lr141L	7	2003	YES	Lovushki
Lr141L	6	2002	YES	Lovushki
Lr141L	8	2004	YES	Lovushki
Lr148L	10	2006	YES	Raykoke
Lr148L	11	2007	YES	Lovushki
Lr148L	11	2007	YES	Lovushki
Lr148L	11	2007	YES	Lovushki
Lr148L	11	2007	YES	Lovushki
Lr148L	11	2007	YES	Lovushki
Lr148L	9	2005	YES	Lovushki
Lr148L	9	2005	YES	Lovushki
Lr148L	10	2006	YES	Raykoke
Lr148L	11	2007	YES	Lovushki
Lr148L	10	2006	YES	Raykoke
Lr148L	10	2006	YES	Raykoke
Lr148L	10	2006	YES	Raykoke
Lr148L	10	2006	YES	Raykoke
Lr148L	11	2007	NO	Raykoke
Lr148L	11	2007	NO	Raykoke
Lr148L	11	2007	NO	Raykoke
Lr148L	11	2007	NO	Raykoke
Lr148L	11	2007	NO	Raykoke
Lr148L	9	2005	YES	Lovushki
Lr148L	11	2007	NO	Raykoke
Lr148L	7	2003	YES	Lovushki
Lr148L	6	2002	YES	Lovushki
Lr148L	6	2002	YES	Lovushki
Lr148L	6	2002	YES	Lovushki
Lr148L	6	2002	YES	Lovushki
Lr148L	6	2002	YES	Lovushki
Lr148L	9	2005	YES	Lovushki
Lr148L	7	2003	YES	Lovushki
Lr148L	7	2003	YES	Lovushki
Lr148L	7	2003	YES	Lovushki
Lr148L	9	2005	YES	Lovushki
Lr148L	7	2003	YES	Lovushki
Lr148L	8	2004	YES	Lovushki
Lr148L	8	2004	YES	Lovushki
Lr148L	8	2004	YES	Lovushki
Lr148L	8	2004	YES	Lovushki
Lr148L	8	2004	YES	Lovushki
Lr148L	8	2004	YES	Lovushki
Lr148L	9	2005	YES	Lovushki
Lr148L	7	2003	YES	Lovushki
Lr148L	6	2002	YES	Lovushki
Lr159L	11	2007	NO	Lovushki
Lr159L	10	2006	YES	Lovushki
Lr159L	10	2006	YES	Lovushki
Lr159L	11	2007	NO	Lovushki
Lr159L	7	2003	NO	Lovushki
Lr159L	6	2002	NO	Lovushki
Lr159L	6	2002	NO	Lovushki
Lr159L	7	2003	NO	Lovushki
Lr162L	6	2002	YES	Raykoke
Lr162L	8	2004	YES	Raykoke
Lr162L	8	2004	YES	Raykoke
Lr162L	6	2002	YES	Raykoke
Lr162L	6	2002	YES	Raykoke
Lr162L	7	2003	YES	Lovushki
Lr162L	7	2003	YES	Lovushki
Lr162L	6	2002	NO	Lovushki
Lr162L	6	2002	NO	Lovushki
Lr162L	6	2002	NO	Lovushki
Lr162L	7	2003	YES	Lovushki
Lr162L	8	2004	YES	Raykoke
Lr172L	9	2005	YES	Lovushki
Lr172L	10	2006	YES	Lovushki
Lr172L	10	2006	YES	Lovushki
Lr172L	10	2006	YES	Lovushki
Lr172L	10	2006	YES	Lovushki
Lr172L	9	2005	YES	Lovushki
Lr172L	9	2005	YES	Lovushki
Lr172L	10	2006	YES	Lovushki
Lr172L	9	2005	YES	Lovushki
Lr172L	11	2007	YES	Lovushki
Lr172L	11	2007	YES	Lovushki
